0.01,94.4,0.81
11.33,94.6,0
11.34,94.6,0
11.35,94.6,0
11.36,94.6,0
11.37,94.6,0
11.38,94.6,0
11.39,94.6,0
11.4,94.6,0
11.41,94.6,0.14
11.42,94.6,0.14
11.43,94.6,0.14
11.44,94.6,0.14
11.45,94.6,0.14
11.46,94.6,0.14
11.47,94.6,0.14
11.48,94.6,0.14
11.49,94.6,0.14
11.5,94.6,0.14
11.51,94.6,0.14
11.52,94.6,0.14
11.53,94.6,0.14
11.54,94.6,0.14
11.55,94.6,0.14
11.56,94.6,0.14
11.57,94.6,0.14
11.58,94.6,0.14
11.59,94.6,0.14
11.6,94.6,0.14
11.61,94.6,0.14
11.62,94.6,0.14
11.63,94.6,0.14
11.64,94.6,0
11.65,94.6,0
11.66,94.6,0
11.67,94.6,0
11.68,94.6,0
11.69,94.6,0
11.7,94.6,0
11.71,94.6,0
11.72,94.6,0
11.73,94.6,0
11.74,94.6,0
11.75,94.6,0
11.76,94.6,0
11.77,94.6,0
11.78,94.6,0
11.79,94.6,0
11.8,94.6,0
11.81,94.6,0
11.82,94.6,0
11.83,94.6,0
11.84,94.6,0
11.85,94.6,0
11.86,94.6,0
11.87,94.6,0
11.88,94.6,0
11.89,94.6,0
11.9,94.6,0
11.91,94.6,0
11.92,94.6,0
11.93,94.6,0
11.94,94.6,0
11.95,94.6,0
11.96,94.6,0
11.97,94.6,0
11.98,94.6,0
11.99,94.6,0
12,94.6,0
12.01,94.6,0
12.02,94.6,0
12.03,94.6,0
12.04,94.6,0
12.05,94.6,0
12.06,94.6,0
12.07,94.6,0
12.08,94.6,0
12.09,94.6,0
12.1,94.6,0.14
12.11,94.6,0.14
12.12,94.6,0
12.13,94.6,0.14
12.14,94.6,0.14
12.15,94.6,0.14
12.16,94.6,0.14
12.17,94.6,0.14
12.18,94.6,0.14
12.19,94.6,0.14
12.2,94.6,0.14
12.21,94.6,0.14
12.22,94.6,0.14
12.23,94.6,0.14
12.24,94.6,0.14
12.25,94.6,0.14
12.26,94.6,0.14
12.27,94.6,0.14
12.28,94.6,0.14
12.29,94.6,0.14
12.3,94.6,0.14
12.31,94.6,0.14
12.32,94.6,0.14
12.33,94.6,0.14
12.34,94.6,0.14
12.35,94.6,0.14
12.36,94.6,0.14
12.37,94.6,0.14
12.38,94.6,0.14
12.39,94.6,0.14
12.4,94.6,0.14
12.41,94.6,0.14
12.42,94.6,0.14
12.43,94.6,0.14
12.44,94.6,0.14
12.45,94.6,0.14
12.46,94.6,0.14
12.47,94.6,0.14
12.48,94.6,0.14
12.49,94.6,0.14
12.5,94.6,0.14
12.51,94.6,0.14
12.52,94.6,0.14
12.53,94.6,0.14
12.54,94.6,0.14
12.55,94.6,0.14
12.56,94.6,0.14
12.57,94.6,0.14
12.58,94.6,0.14
12.59,94.6,0.14
12.6,94.6,0
12.61,94.6,0
12.62,94.6,0
12.63,94.6,0
12.64,94.6,0
12.65,94.6,0
12.66,94.6,0
12.67,94.6,0
12.68,94.6,0
12.69,94.6,0
12.7,94.6,0
12.71,94.6,0
12.72,94.6,0
12.73,94.6,0
12.74,94.6,0
12.75,94.6,0
12.76,94.6,0
12.77,94.6,0
12.78,94.6,0
12.79,94.6,0
12.8,94.6,0
12.81,94.6,0
12.82,94.6,0
12.83,94.6,0
12.84,94.6,0
12.85,94.6,0
12.86,94.6,0
12.87,94.6,0
12.88,94.6,0
12.89,94.6,0
12.9,94.6,0
12.91,94.6,0
12.92,94.6,0
12.93,94.6,0
12.94,94.6,0
12.95,94.6,0
12.96,94.6,0
12.97,94.6,0
12.98,94.6,0
12.99,94.6,0
13,94.6,0
13.01,94.6,0
13.02,94.6,0
13.03,94.6,0
13.04,94.6,0
13.05,94.6,0
13.06,94.6,0
13.07,94.6,0
13.08,94.6,0
13.09,94.6,0.14
13.1,94.6,0.14
13.11,94.6,0.14
13.12,94.6,0.14
13.13,94.6,0.14
13.14,94.6,0.14
13.15,94.6,0.14
13.16,94.6,0
13.17,94.6,0
13.18,94.6,0
13.19,94.6,0
13.2,94.6,0
13.21,94.6,0
13.22,94.6,0
13.23,94.6,0
13.24,94.6,0
13.25,94.6,0.14
13.26,94.6,0.14
13.27,94.6,0.14
13.28,94.6,0.14
13.29,94.6,0.14
13.3,94.6,0.14
13.31,94.6,0.14
13.32,94.6,0.14
13.33,94.6,0.14
13.34,94.6,0.14
13.35,94.6,0.14
13.36,94.6,0.14
13.37,94.6,0.14
13.38,94.6,0.14
13.39,94.6,0.14
13.4,94.6,0.14
13.41,94.6,0.14
13.42,94.6,0.14
13.43,94.6,0.14
13.44,94.6,0.14
13.45,94.6,0.14
13.46,94.6,0.14
13.47,94.6,0
13.48,94.6,0
13.49,94.6,0
13.5,94.6,0
13.51,94.6,0
13.52,94.6,0
13.53,94.6,0
13.54,94.6,0
13.55,94.6,0
13.56,94.6,0
13.57,94.6,0
13.58,94.6,0
13.59,94.6,0.14
13.6,94.6,0.14
13.61,94.6,0.14
13.62,94.6,0.27
13.63,94.6,0.27
13.64,94.6,0.27
13.65,94.6,0.27
13.66,94.6,0.27
13.67,94.6,0.41
13.68,94.6,0.68
13.69,94.6,1.22
13.7,94.5,1.49
13.71,94.5,1.63
13.72,94.5,1.9
13.73,94.4,2.17
13.74,94.4,2.31
13.75,94.3,2.58
13.76,94.2,3.25
13.77,94.1,4.34
13.78,93.9,5.56
13.79,93.8,6.92
13.8,93.4,9.63
13.81,93.1,11.8
13.82,92.8,14.64
13.83,92.3,19.39
13.84,91.9,22.92
13.85,91.4,26.98
13.86,91,30.65
13.87,90.3,35.39
13.88,89.8,37.7
13.89,89.3,39.6
13.9,88.8,40.95
13.91,88.1,43.26
13.92,87.6,44.88
13.93,87.1,46.92
13.94,86.3,50.71
13.95,85.8,53.02
13.96,85.3,55.19
13.97,84.8,56.68
13.98,84.1,58.44
13.99,83.6,59.26
14,83.1,60.07
14.01,82.6,61.29
14.02,81.8,63.46
14.03,81.3,65.09
14.04,80.8,66.44
14.05,80,68.07
14.06,79.5,68.48
14.07,78.9,68.75
14.08,78.4,68.75
14.09,77.7,69.43
14.1,77.1,70.24
14.11,76.6,71.33
14.12,76.1,72.27
14.13,75.3,73.5
14.14,74.8,73.9
14.15,74.3,73.9
14.16,73.4,73.9
14.17,72.9,74.04
14.18,72.4,74.44
14.19,71.9,75.12
14.2,71.1,76.48
14.21,70.6,77.16
14.22,70,77.7
14.23,69.5,77.83
14.24,68.7,77.56
14.25,68.2,77.43
14.26,67.6,77.56
14.27,66.9,78.38
14.28,66.3,79.05
14.29,65.8,79.73
14.3,65.3,80.14
14.31,64.4,80
14.32,63.9,79.73
14.33,63.4,79.19
14.34,62.9,79.05
14.35,62.1,79.33
14.36,61.6,80
14.37,61.1,80.55
14.38,60.3,81.09
14.39,59.7,80.95
14.4,59.2,80.55
14.41,58.7,80
14.42,57.9,79.33
14.43,57.3,79.19
14.44,56.8,79.33
14.45,56.3,79.6
14.46,55.5,80.14
14.47,54.9,80
14.48,54.4,79.6
14.49,53.6,78.65
14.5,53.1,78.11
14.51,52.6,77.83
14.52,52.1,77.83
14.53,51.3,78.11
14.54,50.8,78.24
14.55,50.2,78.11
14.56,49.7,77.56
14.57,48.9,76.75
14.58,48.4,76.07
14.59,47.8,75.66
14.6,47.1,75.12
14.61,46.5,74.99
14.62,46,74.99
14.63,45.4,74.72
14.64,44.7,74.04
14.65,44.1,73.36
14.66,43.6,72.41
14.67,43.1,71.6
14.68,42.3,70.78
14.69,41.8,70.65
14.7,41.3,70.38
14.71,40.4,69.83
14.72,39.9,69.02
14.73,39.4,67.94
14.74,38.9,66.72
14.75,38.1,65.36
14.76,37.6,64.68
14.77,37,64.14
14.78,36.5,63.73
14.79,35.7,62.92
14.8,35.2,62.1
14.81,34.6,61.02
14.82,33.9,59.53
14.83,33.3,58.31
14.84,32.8,57.36
14.85,32.3,56.55
14.86,31.5,56
14.87,30.9,55.46
14.88,30.4,54.65
14.89,29.9,53.7
14.9,29.1,52.07
14.91,28.6,50.85
14.92,28.1,49.77
14.93,27.3,48.54
14.94,26.8,48.14
14.95,26.2,47.73
14.96,25.7,47.19
14.97,24.9,45.97
14.98,24.4,45.02
14.99,23.8,44.07
15,23.3,42.99
15.01,22.5,41.63
15.02,22,41.09
15.03,21.4,40.68
15.04,20.7,40.27
15.05,20.1,39.6
15.06,19.6,38.65
15.07,19.1,37.56
15.08,18.3,35.8
15.09,17.8,34.85
15.1,17.3,34.17
15.11,16.7,33.76
15.12,15.9,33.22
15.13,15.4,32.68
15.14,14.9,0.14
15.15,14.1,0.14
15.16,13.6,0.14
15.17,13.1,0.14
15.18,12.8,0.14
15.19,12.3,0.14
15.2,12.1,0.14
15.21,11.9,0.14
15.22,11.8,0.14
15.23,11.6,0.14
15.24,11.5,0.14
15.25,11.4,0.14
15.26,11.3,0.14
15.27,11.3,0.14
15.28,11.3,0.14
15.29,11.2,0.14
15.3,11.2,0.14
15.31,11.1,0.14
15.32,11.1,0.14
15.33,11.1,0.14
15.34,11.1,0.14
15.35,11.1,0.14
15.36,11.1,0.14
15.37,11.1,0.14
15.38,11.1,0.14
15.39,11.1,0.14
15.4,11.1,0.14
15.41,11.1,0.14
15.42,11.1,0.14
15.43,11.1,0.14
15.44,11.1,0.14
15.45,11.1,0.14
15.46,11.1,0.14
15.47,11.1,0.14
15.48,11.1,0.14
15.49,11.1,0.14
15.5,11.1,0.14
15.51,11.1,0.14
15.52,11.1,0.14
15.53,11.1,0.14
15.54,11.1,0.14
15.55,11.1,0.14
15.56,11,0.14
15.57,11,0.14
15.58,11,0.14
15.59,11,0.14
15.6,11,0.14
15.61,11,0.14
15.62,11,0.14
15.63,11,0.14
15.64,11,0.14
15.65,11,0.14
15.66,11,0.14
15.67,11,0.14
15.68,11,0.14
15.69,11,0.14
15.7,11,0.14
15.71,11,0.14
15.72,11,0.14
15.73,11,0.14
15.74,11,0.14
15.75,11,0.14
15.76,11,0.14
15.77,11,0.14
15.78,11,0.14
15.79,11,0.14
15.8,11,0.14
15.81,11,0.14
15.82,11,0.14
15.83,11,0.14
15.84,11,0.14
15.85,11,0.14
15.86,11,0.14
15.87,11,0.14
15.88,11,0.14
15.89,11,0.14
15.9,11,0.14
15.91,11,0.14
15.92,11,0.14
15.93,11,0.14
15.94,11,0.14
15.95,11,0.14
15.96,11,0.14
15.97,11,0.14
15.98,11,0.14
15.99,11,0.14
16,11,0.14
16.01,11,0.14
16.02,11,0.14
16.03,11,0.14
16.04,11,0.14
16.05,11,0.14
16.06,11,0.14
16.07,11,0.14
16.08,11,0.14
16.09,11,0.14
16.1,11,0.14
16.11,11,0.14
16.12,11,0.14
16.13,11,0.14
16.14,11,0.14
16.15,11,0.14
16.16,11,0.14
16.17,11,0.14
16.18,11,0.14
16.19,11,0.14
16.2,11,0.14
16.21,11,0.14
16.22,11,0.14
16.23,11,0.14
16.24,11,0.14
16.25,11,0.14
16.26,11,0.14
16.27,11,0.14
16.28,11,0.14
16.29,11,0.14
16.3,11,0.14
16.31,11,0.14
16.32,11,0.14
16.33,11,0.14
16.34,11,0.14
16.35,11,0.14
16.36,11,0.14
16.37,11,0.14
16.38,11,0.14
16.39,11,0.14
16.4,11,0.14
16.41,11,0.14
16.42,11,0.14
16.43,11,0.14
16.44,11,0.14
16.45,11,0.14
16.46,11,0.14
16.47,11,0.14
16.48,11,0.14
16.49,11,5.7
16.5,11,5.42
16.51,11,5.29
16.52,11,5.15
16.53,11,5.15
16.54,11,5.15
16.55,11,5.15
16.56,11,5.15
16.57,11,5.15
16.58,11,5.02
16.59,11,4.88
16.6,11,4.88
16.61,11,4.75
16.62,11,4.61
16.63,11,4.61
16.64,11.1,4.61
16.65,11.1,4.61
16.66,11.1,4.61
16.67,11.1,4.61
16.68,11.1,4.61
16.69,11.1,4.61
16.7,11.1,4.61
16.71,11.2,4.61
16.72,11.2,4.61
16.73,11.3,4.75
16.74,11.3,4.88
16.75,11.3,4.88
16.76,11.4,4.88
16.77,11.4,4.88
16.78,11.5,4.75
16.79,11.6,4.75
16.8,11.6,4.88
16.81,11.7,4.88
16.82,11.8,5.02
16.83,11.9,5.02
16.84,11.9,5.15
16.85,12.1,5.02
16.86,12.1,4.88
16.87,12.2,4.88
16.88,12.3,4.88
16.89,12.4,5.02
16.9,12.5,5.02
16.91,12.6,5.15
16.92,12.7,5.29
16.93,12.8,5.29
16.94,12.9,5.29
16.95,12.9,5.42
16.96,13.1,5.42
16.97,13.1,5.42
16.98,13.2,5.42
16.99,13.3,5.56
17,13.4,5.56
17.01,13.4,5.56
17.02,13.6,5.7
17.03,13.6,5.7
17.04,13.7,5.7
17.05,13.8,5.56
17.06,13.9,5.42
17.07,13.9,5.29
17.08,14,5.15
17.09,14.1,5.02
17.1,14.1,4.88
17.11,14.2,4.88
17.12,14.3,4.75
17.13,14.4,4.61
17.14,14.4,4.61
17.15,14.6,4.61
17.16,14.6,4.47
17.17,14.8,4.47
17.18,14.9,4.47
17.19,15.1,4.47
17.2,15.2,4.61
17.21,15.4,4.61
17.22,15.5,4.61
17.23,15.7,4.61
17.24,15.9,4.75
17.25,16.1,4.88
17.26,16.3,5.02
17.27,16.4,5.15
17.28,16.6,5.29
17.29,16.8,5.42
17.3,17,5.56
17.31,17.1,5.42
17.32,17.4,5.56
17.33,17.6,5.7
17.34,17.8,5.7
17.35,17.9,5.7
17.36,18.1,5.7
17.37,18.3,5.7
17.38,18.4,5.7
17.39,18.6,5.56
17.4,18.8,5.42
17.41,18.9,5.42
17.42,19.1,5.29
17.43,19.3,5.29
17.44,19.4,5.15
17.45,19.5,5.15
17.46,19.7,5.02
17.47,19.8,4.88
17.48,20,4.88
17.49,20.1,4.75
17.5,20.3,4.61
17.51,20.4,4.61
17.52,20.6,4.61
17.53,20.8,4.47
17.54,21,4.34
17.55,21.1,4.34
17.56,21.3,4.2
17.57,21.6,4.2
17.58,21.8,4.07
17.59,22,4.07
17.6,22.2,4.07
17.61,22.6,4.07
17.62,22.8,4.07
17.63,23,4.2
17.64,23.3,4.34
17.65,23.7,4.47
17.66,23.9,4.61
17.67,24.2,4.61
17.68,24.6,4.61
17.69,24.9,4.61
17.7,25.1,4.61
17.71,25.4,4.47
17.72,25.9,4.47
17.73,26.1,4.47
17.74,26.4,4.47
17.75,26.8,4.61
17.76,27.2,4.61
17.77,27.4,4.75
17.78,27.8,4.88
17.79,28.2,4.88
17.8,28.5,4.88
17.81,28.8,4.88
17.82,29.1,4.75
17.83,29.5,4.61
17.84,29.8,4.47
17.85,30.1,4.47
17.86,30.4,4.47
17.87,30.8,4.61
17.88,31.1,4.61
17.89,31.4,4.61
17.9,31.8,4.47
17.91,32.1,4.47
17.92,32.4,4.2
17.93,32.7,4.07
17.94,33.1,4.07
17.95,33.4,4.07
17.96,33.8,4.07
17.97,34.1,4.07
17.98,34.5,4.07
17.99,34.9,3.8
18,35.2,3.66
18.01,35.6,3.39
18.02,36,3.25
18.03,36.3,3.25
18.04,36.7,3.25
18.05,37.3,3.39
18.06,37.6,3.53
18.07,37.9,3.53
18.08,38.4,3.66
18.09,38.9,3.53
18.1,39.3,3.39
18.11,39.8,3.39
18.12,40.3,3.39
18.13,40.8,3.25
18.14,41.2,3.25
18.15,41.6,3.39
18.16,42.3,3.39
18.17,42.7,3.39
18.18,43.1,3.53
18.19,43.6,3.66
18.2,44.2,3.66
18.21,44.6,3.66
18.22,45.1,3.66
18.23,45.8,3.39
18.24,46.2,3.25
18.25,46.6,3.25
18.26,47.1,3.39
18.27,47.8,3.66
18.28,48.2,3.66
18.29,48.6,3.8
18.3,49.1,3.8
18.31,49.8,3.8
18.32,50.2,3.8
18.33,50.6,3.8
18.34,51.3,3.53
18.35,51.7,3.53
18.36,52.1,3.53
18.37,52.6,3.53
18.38,53.2,3.53
18.39,53.6,3.53
18.4,54,3.66
18.41,54.4,3.53
18.42,55,3.53
18.43,55.4,3.53
18.44,55.8,3.53
18.45,56.4,3.53
18.46,56.8,3.53
18.47,57.1,3.53
18.48,57.5,3.39
18.49,58.1,3.53
18.5,58.4,3.53
18.51,58.8,3.66
18.52,59.1,3.53
18.53,59.6,3.53
18.54,59.9,3.39
18.55,60.3,3.39
18.56,60.7,3.25
18.57,61,3.25
18.58,61.3,3.12
18.59,61.6,2.98
18.6,62,2.44
18.61,62.3,2.31
18.62,62.6,2.17
18.63,62.8,2.03
18.64,63.3,2.03
18.65,63.5,2.17
18.66,63.8,2.44
18.67,64.2,2.58
18.68,64.5,2.71
18.69,64.8,2.58
18.7,65,2.58
18.71,65.4,2.44
18.72,65.7,2.31
18.73,65.9,2.17
18.74,66.2,1.9
18.75,66.6,1.63
18.76,66.8,1.63
18.77,67.1,1.76
18.78,67.4,1.76
18.79,67.7,1.76
18.8,67.9,1.9
18.81,68.2,1.9
18.82,68.6,2.03
18.83,68.8,1.76
18.84,69,1.76
18.85,69.3,1.76
18.86,69.6,1.63
18.87,69.9,1.49
18.88,70.1,1.36
18.89,70.5,1.36
18.9,70.7,1.36
18.91,70.9,1.22
18.92,71.2,1.22
18.93,71.5,1.08
18.94,71.8,1.08
18.95,72,1.08
18.96,72.3,0.95
18.97,72.6,0.95
18.98,72.8,0.81
18.99,73.1,0.68
19,73.4,0.68
19.01,73.7,0.68
19.02,73.9,0.68
19.03,74.1,0.54
19.04,74.5,0.68
19.05,74.8,0.68
19.06,75,0.81
19.07,75.3,0.81
19.08,75.7,0.54
19.09,75.9,0.54
19.1,76.2,0.41
19.11,76.6,0.41
19.12,76.8,0.14
19.13,77.1,0.27
19.14,77.3,0.27
19.15,77.8,0.41
19.16,78,0.41
19.17,78.3,0.54
19.18,78.6,0.68
19.19,78.9,0.81
19.2,79.3,0.68
19.21,79.5,0.68
19.22,79.9,0.68
19.23,80.2,0.54
19.24,80.4,0.54
19.25,80.7,0.27
19.26,81.1,0.27
19.27,81.4,0.41
19.28,81.6,0.54
19.29,81.9,0.54
19.3,82.3,0.68
19.31,82.5,0.68
19.32,82.8,0.81
19.33,83.1,0.68
19.34,83.3,0.68
19.35,83.5,0.68
19.36,83.8,0.68
19.37,84,0.68
19.38,84.2,0.68
19.39,84.4,0.54
19.4,84.6,0.54
19.41,84.9,0.54
19.42,85.1,0.68
19.43,85.3,0.68
19.44,85.6,0.54
19.45,85.7,0.54
19.46,85.9,0.68
19.47,86.1,0.68
19.48,86.3,0.68
19.49,86.4,0.68
19.5,86.6,0.68
19.51,86.8,0.68
19.52,86.9,0.54
19.53,87.1,0.54
19.54,87.2,0.54
19.55,87.4,0.54
19.56,87.4,0.54
19.57,87.6,0.27
19.58,87.6,0.27
19.59,87.8,0
19.6,87.8,0.14
19.61,87.9,0.14
19.62,88,0.14
19.63,88.1,0
19.64,88.1,0
19.65,88.2,0.14
19.66,88.3,0.27
19.67,88.4,0.41
19.68,88.4,0.41
19.69,88.4,0.54
19.7,88.6,0.68
19.71,88.6,0.68
19.72,88.6,0.68
19.73,88.7,0.68
19.74,88.8,0.68
19.75,88.8,0.68
19.76,88.9,0.68
19.77,88.9,0.68
19.78,89,0.81
19.79,89.1,0.81
19.8,89.1,0.81
19.81,89.2,0.81
19.82,89.3,0.81
19.83,89.4,0.95
19.84,89.4,0.95
19.85,89.5,0.95
19.86,89.6,0.95
19.87,89.6,1.08
19.88,89.8,1.08
19.89,89.8,1.08
19.9,89.9,1.08
19.91,90,1.08
19.92,90.1,1.08
19.93,90.2,1.08
19.94,90.3,0.95
19.95,90.4,0.95
19.96,90.5,0.95
19.97,90.6,0.95
19.98,90.7,0.95
19.99,90.8,0.95
20,90.9,0.95
20.01,91,0.81
20.02,91.1,0.81
20.03,91.3,0.81
20.04,91.3,0.68
20.05,91.4,0.68
20.06,91.5,0.68
20.07,91.6,0.68
20.08,91.7,0.68
20.09,91.8,0.68
20.1,91.9,0.68
20.11,92,0.68
20.12,92.1,0.68
20.13,92.1,0.68
20.14,92.3,0.54
20.15,92.3,0.54
20.16,92.4,0.54
20.17,92.4,0.54
20.18,92.5,0.68
20.19,92.6,0.68
20.2,92.6,0.54
20.21,92.8,0.54
20.22,92.8,0.54
20.23,92.8,0.54
20.24,92.9,0.54
20.25,92.9,0.68
20.26,93,0.68
20.27,93.1,0.68
20.28,93.1,0.68
20.29,93.1,0.68
20.3,93.2,0.81
20.31,93.2,0.81
20.32,93.3,0.81
20.33,93.3,0.81
20.34,93.3,0.81
20.35,93.3,0.81
20.36,93.4,0.95
20.37,93.4,0.95
20.38,93.4,1.08
20.39,93.4,1.08
20.4,93.4,1.22
20.41,93.4,1.22
20.42,93.4,1.22
20.43,93.4,1.22
20.44,93.4,1.22
20.45,93.4,1.22
20.46,93.4,1.22
20.47,93.4,1.36
20.48,93.4,1.36
20.49,93.4,1.36
20.5,93.4,1.36
20.51,93.4,1.49
20.52,93.4,1.49
20.53,93.4,1.49
20.54,93.4,1.36
20.55,93.4,1.49
20.56,93.4,1.49
20.57,93.4,1.49
20.58,93.4,1.49
20.59,93.4,1.49
20.6,93.4,1.49
20.61,93.4,1.49
20.62,93.4,1.49
20.63,93.4,1.49
20.64,93.4,1.49
20.65,93.4,1.49
20.66,93.4,1.49
20.67,93.4,1.49
20.68,93.4,1.63
20.69,93.4,1.63
20.7,93.4,1.63
20.71,93.4,1.63
20.72,93.4,1.76
20.73,93.4,1.63
20.74,93.4,1.63
20.75,93.4,1.63
20.76,93.4,1.76
20.77,93.5,1.76
20.78,93.5,1.63
20.79,93.5,1.63
20.8,93.6,1.76
20.81,93.6,1.76
20.82,93.6,1.76
20.83,93.6,1.63
20.84,93.7,1.63
20.85,93.7,1.63
20.86,93.8,1.63
20.87,93.8,1.49
20.88,93.9,1.49
20.89,93.9,1.49
20.9,93.9,1.49
20.91,94.1,1.49
20.92,94.1,1.36
20.93,94.2,1.36
20.94,94.3,1.36
20.95,94.3,1.36
20.96,94.4,1.22
20.97,94.4,1.22
20.98,94.5,1.22
20.99,94.6,1.22
21,94.6,1.08
21.01,94.7,1.08
21.02,94.8,1.08
21.03,94.8,1.08
21.04,94.9,0.95
21.05,94.9,0.95
21.06,95,0.95
21.07,95.1,0.81
21.08,95.1,0.81
21.09,95.2,0.81
21.1,95.2,0.81
21.11,95.3,0.68
21.12,95.3,0.68
21.13,95.3,0.68
21.14,95.3,0.68
21.15,95.4,0.14
21.16,95.4,0.14
21.17,95.4,0.14
21.18,95.4,0.14
21.19,95.4,0.14
21.2,95.4,0.14
21.21,95.4,0.14
21.22,95.4,0.14
21.23,95.4,0.14
21.24,95.4,0.14
21.25,95.4,0.14
21.26,95.4,0.14
21.27,95.4,0.14
21.28,95.4,0.14
21.29,95.4,0.14
21.3,95.4,0.14
21.31,95.4,0.14
21.32,95.4,0.14
21.33,95.4,0.14
21.34,95.4,0.14
21.35,95.4,0.14
21.36,95.4,0.14
21.37,95.4,0.14
21.38,95.4,0.14
21.39,95.4,0.14
21.4,95.4,0.14
21.41,95.4,0.14
21.42,95.4,0.14
21.43,95.4,0.14
21.44,95.4,0.14
21.45,95.4,0.14
21.46,95.4,0.14
21.47,95.4,0.14
21.48,95.4,0.14
21.49,95.4,0.14
21.5,95.4,0.14
21.51,95.4,0.14
21.52,95.4,0.14
21.53,95.4,0.14
21.54,95.4,0.14
21.55,95.4,0.14
21.56,95.4,0.14
21.57,95.4,0.14
21.58,95.4,0.14
21.59,95.4,0.14
21.6,95.4,0.14
21.61,95.4,0.41
21.62,95.4,0.41
21.63,95.4,0.41
21.64,95.4,0.41
21.65,95.4,0.41
21.66,95.4,0.41
21.67,95.4,0.41
21.68,95.4,0.41
21.69,95.4,0.41
21.7,95.4,0.41
21.71,95.4,0.27
21.72,95.4,0.41
21.73,95.4,0.27
21.74,95.4,0.27
21.75,95.4,0.27
21.76,95.4,0.27
21.77,95.4,0.27
21.78,95.4,0.27
21.79,95.4,0.27
21.8,95.4,0.27
21.81,95.4,0.27
21.82,95.4,0.27
21.83,95.4,0.27
21.84,95.4,0.27
21.85,95.4,0.27
21.86,95.4,0.27
21.87,95.4,0.27
21.88,95.4,0.27
21.89,95.4,0.41
21.9,95.4,0.41
21.91,95.4,0.41
21.92,95.4,0.41
21.93,95.4,0.41
21.94,95.4,0.41
21.95,95.4,0.41
21.96,95.4,0.27
21.97,95.4,0.27
21.98,95.4,0.41
21.99,95.4,0.41
22,95.4,0.27
22.01,95.4,0.27
22.02,95.4,0.27
22.03,95.4,0.27
22.04,95.4,0.27
22.05,95.4,0.27
22.06,95.4,0.27
22.07,95.4,0.27
22.08,95.4,0.41
22.09,95.4,0.41
22.1,95.4,0.41
22.11,95.4,0.41
22.12,95.4,0.41
22.13,95.4,0.41
22.14,95.4,0.27
22.15,95.4,0.27
22.16,95.4,0.27
22.17,95.4,0.27
22.18,95.4,0.27
22.19,95.4,0.27
22.2,95.4,0.27
22.21,95.4,0.27
22.22,95.4,0.27
22.23,95.4,0.27
22.24,95.4,0.27
22.25,95.4,0.27
22.26,95.4,0.27
22.27,95.4,0.27
22.28,95.4,0.27
22.29,95.4,0.27
22.3,95.4,0.27
22.31,95.4,0.27
22.32,95.4,0.27
22.33,95.4,0.27
22.34,95.4,0.27
